Customer ID,Age,Item Purchased,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Gender_Female,Category_Accessories,Category_Clothing,Category_Footwear,Category_Outerwear,Item Purchased_encoded,Location_encoded,Size_encoded,Color_encoded,Season_encoded,Subscription Status_encoded,Payment Method_encoded,Shipping Type_encoded,Discount Applied_encoded,Frequency of Purchases_encoded
3459,0.9615384615384616,Jewelry,0.21250000000000002,West Virginia,L,Violet,Spring,0.3600000000000001,No,Standard,No,No,0.4693877551020408,Venmo,Quarterly,1,1,0,0,0,12,47,0,22,1,0,5,4,0,5
3460,0.9615384615384616,Hoodie,0.21250000000000002,Ohio,L,Green,Fall,0.52,No,Express,No,No,0.4081632653061224,PayPal,Annually,1,0,1,0,0,9,34,0,8,0,0,4,1,0,0
3461,0.4423076923076924,Scarf,0.7250000000000001,Indiana,M,Gold,Spring,0.2400000000000002,No,Express,No,No,0.08163265306122448,Bank Transfer,Bi-Weekly,1,1,0,0,0,15,13,1,6,1,0,0,1,0,1
3462,0.6346153846153847,Shoes,0.03750000000000003,Wyoming,S,Maroon,Spring,0.7600000000000002,No,Standard,No,No,0.9387755102040816,Cash,Quarterly,1,0,0,1,0,17,49,2,12,1,0,1,4,0,5
3463,0.5000000000000001,Jeans,0.6625000000000001,Michigan,L,Olive,Spring,0.8,No,Standard,No,No,0.673469387755102,Credit Card,Every 3 Months,1,0,1,0,0,11,21,0,13,1,0,2,4,0,2
3464,0.17307692307692313,Jewelry,0.08750000000000002,Maine,M,Yellow,Fall,0.11999999999999988,No,2-Day Shipping,No,No,0.8979591836734693,PayPal,Fortnightly,1,1,0,0,0,12,18,1,24,0,0,4,0,0,3
3465,0.34615384615384615,Coat,0.48750000000000004,Utah,S,Peach,Winter,0.08000000000000007,No,Next Day Air,No,No,0.22448979591836735,PayPal,Annually,1,0,0,0,1,4,43,2,15,3,0,4,3,0,0
3466,0.019230769230769273,Backpack,0.4125000000000001,Iowa,M,Gold,Spring,0.3600000000000001,No,Standard,No,No,0.6122448979591836,Debit Card,Weekly,1,1,0,0,0,0,14,1,6,1,0,3,4,0,6
3467,0.5961538461538463,Socks,0.275,Maryland,S,Purple,Summer,0.8399999999999999,No,Standard,No,No,0.8571428571428571,Bank Transfer,Annually,1,0,1,0,0,21,19,2,17,2,0,0,4,0,0
3468,0.0,Scarf,0.3125,Texas,M,Charcoal,Fall,1.0,No,Next Day Air,No,No,0.08163265306122448,Credit Card,Annually,1,1,0,0,0,15,42,1,4,0,0,2,3,0,0
3469,0.34615384615384615,Sunglasses,0.8625,Ohio,S,Indigo,Winter,0.40000000000000013,No,Standard,No,No,0.7142857142857142,Debit Card,Quarterly,1,1,0,0,0,22,34,2,9,3,0,3,4,0,5
3470,0.34615384615384615,Socks,0.8125,North Dakota,L,Magenta,Fall,0.32000000000000006,No,Store Pickup,No,No,0.22448979591836735,Cash,Annually,1,0,1,0,0,21,33,0,11,0,0,1,5,0,0
3471,0.019230769230769273,Coat,0.6125,West Virginia,S,Olive,Summer,0.8,No,Free Shipping,No,No,0.6122448979591836,Cash,Bi-Weekly,1,0,0,0,1,4,47,2,13,2,0,1,2,0,1
3472,0.48076923076923084,Sandals,0.5750000000000001,North Carolina,S,Blue,Spring,0.2400000000000002,No,Store Pickup,No,No,0.6122448979591836,Cash,Bi-Weekly,1,0,0,1,0,14,32,2,2,1,0,1,5,0,1
3473,0.25,Blouse,0.275,Georgia,S,White,Summer,0.6000000000000001,No,Free Shipping,No,No,0.28571428571428564,Debit Card,Weekly,1,0,1,0,0,2,9,2,23,2,0,3,2,0,6
3474,0.8653846153846155,Dress,0.25,Kansas,M,Cyan,Spring,0.0,No,Express,No,No,0.2040816326530612,Cash,Weekly,1,0,1,0,0,5,15,1,5,1,0,1,1,0,6
3475,0.4423076923076924,Pants,0.7750000000000001,Maine,M,Cyan,Winter,0.7600000000000002,No,Store Pickup,No,No,0.346938775510204,Venmo,Monthly,1,0,1,0,0,13,18,1,5,3,0,5,5,0,4
3476,0.576923076923077,Sneakers,0.8500000000000001,South Carolina,M,Orange,Spring,0.7600000000000002,No,Express,No,No,0.16326530612244897,Cash,Quarterly,1,0,0,1,0,20,39,1,14,1,0,1,1,0,5
3477,0.9615384615384616,Boots,0.9875,South Carolina,XL,Orange,Summer,0.28000000000000025,No,Free Shipping,No,No,0.2040816326530612,Cash,Weekly,1,0,0,1,0,3,39,3,14,2,0,1,2,0,6
3478,0.6730769230769232,Handbag,0.8125,Kentucky,S,Teal,Spring,0.52,No,Store Pickup,No,No,0.7551020408163265,Debit Card,Bi-Weekly,1,1,0,0,0,7,16,2,20,1,0,3,5,0,1
3479,0.34615384615384615,Handbag,0.4625,Arizona,M,Magenta,Fall,0.8399999999999999,No,Store Pickup,No,No,0.836734693877551,PayPal,Quarterly,1,1,0,0,0,7,2,1,11,0,0,4,5,0,5
3480,0.5384615384615385,Sweater,0.45000000000000007,New York,S,Orange,Summer,0.9600000000000002,No,Standard,No,No,0.8163265306122448,Cash,Monthly,1,0,1,0,0,23,31,2,14,2,0,1,4,0,4
3481,0.05769230769230771,Sandals,0.7375,New Hampshire,L,Peach,Winter,0.40000000000000013,No,Free Shipping,No,No,0.8979591836734693,PayPal,Monthly,1,0,0,1,0,14,28,0,15,3,0,4,2,0,4
3482,0.6538461538461539,Socks,0.5875,Ohio,S,Maroon,Summer,0.3600000000000001,No,Store Pickup,No,No,0.8163265306122448,Debit Card,Bi-Weekly,1,0,1,0,0,21,34,2,12,2,0,3,5,0,1
3483,0.9230769230769232,Gloves,0.5125000000000001,Hawaii,M,Gold,Winter,0.56,No,Next Day Air,No,No,0.693877551020408,Debit Card,Weekly,1,1,0,0,0,6,10,1,6,3,0,3,3,0,6
3484,0.019230769230769273,Hoodie,0.21250000000000002,Texas,L,White,Winter,0.56,No,Express,No,No,0.4081632653061224,Credit Card,Every 3 Months,1,0,1,0,0,9,42,0,23,3,0,2,1,0,2
3485,0.5000000000000001,Dress,0.6875,Illinois,L,Gray,Fall,0.6800000000000002,No,Free Shipping,No,No,0.24489795918367344,Credit Card,Bi-Weekly,1,0,1,0,0,5,12,0,7,0,0,2,2,0,1
3486,0.6153846153846154,Shirt,0.012500000000000011,Massachusetts,XL,Brown,Winter,0.3600000000000001,No,Standard,No,No,0.44897959183673464,Debit Card,Fortnightly,1,0,1,0,0,16,20,3,3,3,0,3,4,0,3
3487,0.6346153846153847,Shorts,0.8625,North Carolina,L,Charcoal,Winter,0.9600000000000002,No,Standard,No,No,0.10204081632653061,PayPal,Weekly,1,0,1,0,0,18,32,0,4,3,0,4,4,0,6
3488,0.13461538461538464,Sandals,0.050000000000000044,West Virginia,L,Beige,Fall,0.15999999999999992,No,Store Pickup,No,No,0.7755102040816325,Bank Transfer,Annually,1,0,0,1,0,14,47,0,0,0,0,0,5,0,0
3489,0.8461538461538461,Sweater,0.08750000000000002,Delaware,XL,Teal,Spring,0.9600000000000002,No,Store Pickup,No,No,0.12244897959183673,Cash,Quarterly,1,0,1,0,0,23,7,3,20,1,0,1,5,0,5
3490,0.576923076923077,Dress,0.07500000000000001,Idaho,L,Black,Summer,0.8399999999999999,No,2-Day Shipping,No,No,0.6326530612244897,PayPal,Every 3 Months,1,0,1,0,0,5,11,0,1,2,0,4,0,0,2
3491,0.8461538461538461,Boots,0.7750000000000001,Oregon,M,Violet,Spring,0.44000000000000017,No,Store Pickup,No,No,0.8571428571428571,Credit Card,Quarterly,1,0,0,1,0,3,36,1,22,1,0,2,5,0,5
3492,0.07692307692307698,Pants,0.10000000000000003,Maine,M,Orange,Winter,0.72,No,Express,No,No,0.28571428571428564,Cash,Monthly,1,0,1,0,0,13,18,1,14,3,0,1,1,0,4
3493,0.576923076923077,Gloves,0.5625,South Dakota,M,Turquoise,Fall,0.8399999999999999,No,Standard,No,No,0.9591836734693877,Bank Transfer,Annually,1,1,0,0,0,6,40,1,21,0,0,0,4,0,0
3494,0.576923076923077,Pants,0.7750000000000001,New Mexico,XL,Black,Winter,0.8800000000000001,No,Store Pickup,No,No,0.693877551020408,Credit Card,Weekly,1,0,1,0,0,13,30,3,1,3,0,2,5,0,6
3495,0.8461538461538461,Scarf,0.22500000000000003,Washington,M,Silver,Winter,0.40000000000000013,No,Free Shipping,No,No,0.8163265306122448,PayPal,Quarterly,1,1,0,0,0,15,46,1,19,3,0,4,2,0,5
3496,0.11538461538461542,Shorts,0.16250000000000003,Georgia,XL,Gray,Spring,0.11999999999999988,No,Free Shipping,No,No,0.26530612244897955,Cash,Weekly,1,0,1,0,0,18,9,3,7,1,0,1,2,0,6
3497,0.40384615384615385,Shoes,0.22500000000000003,Idaho,M,Pink,Summer,0.6000000000000001,No,Free Shipping,No,No,0.4285714285714285,PayPal,Monthly,1,0,0,1,0,17,11,1,16,2,0,4,2,0,4
3498,0.326923076923077,Handbag,0.3500000000000001,Colorado,M,Red,Spring,0.72,No,Store Pickup,No,No,0.3061224489795918,Venmo,Every 3 Months,1,1,0,0,0,7,5,1,18,1,0,5,5,0,2
3499,0.5576923076923077,Sandals,0.1875,Kentucky,M,Lavender,Summer,0.52,No,Standard,No,No,0.02040816326530612,Bank Transfer,Bi-Weekly,1,0,0,1,0,14,16,1,10,2,0,0,4,0,1
3500,0.07692307692307698,Socks,0.11250000000000004,New Jersey,L,Indigo,Fall,0.20000000000000018,No,Next Day Air,No,No,0.24489795918367344,PayPal,Every 3 Months,1,0,1,0,0,21,29,0,9,0,0,4,3,0,2
3501,0.3846153846153847,Shirt,0.3500000000000001,Oregon,S,Silver,Fall,0.8399999999999999,No,Next Day Air,No,No,0.7551020408163265,Debit Card,Fortnightly,1,0,1,0,0,16,36,2,19,0,0,3,3,0,3
3502,0.6730769230769232,Shoes,0.8375000000000001,Nebraska,M,Silver,Fall,0.9199999999999999,No,Standard,No,No,0.8571428571428571,Bank Transfer,Weekly,1,0,0,1,0,17,26,1,19,0,0,0,4,0,6
3503,0.25,Backpack,0.525,Massachusetts,M,Green,Fall,0.8800000000000001,No,Next Day Air,No,No,0.510204081632653,Bank Transfer,Quarterly,1,1,0,0,0,0,20,1,8,0,0,0,3,0,5
3504,0.25,Shirt,0.9500000000000002,Nebraska,M,Pink,Spring,0.56,No,Free Shipping,No,No,0.7755102040816325,Cash,Weekly,1,0,1,0,0,16,26,1,16,1,0,1,2,0,6
3505,0.9038461538461539,Handbag,0.26250000000000007,Hawaii,S,Violet,Fall,0.6000000000000001,No,Next Day Air,No,No,1.0,Venmo,Monthly,1,1,0,0,0,7,10,2,22,0,0,5,3,0,4
3506,0.576923076923077,Jewelry,0.275,Indiana,L,Red,Winter,0.4800000000000002,No,2-Day Shipping,No,No,0.7959183673469387,Bank Transfer,Every 3 Months,1,1,0,0,0,12,13,0,18,3,0,0,0,0,2
3507,0.0,Shirt,0.4625,Illinois,L,Olive,Winter,0.4800000000000002,No,2-Day Shipping,No,No,0.22448979591836735,Cash,Fortnightly,1,0,1,0,0,16,12,0,13,3,0,1,0,0,3
3508,0.5384615384615385,Handbag,0.5625,Colorado,S,Purple,Spring,0.6800000000000002,No,Store Pickup,No,No,0.6530612244897959,Credit Card,Every 3 Months,1,1,0,0,0,7,5,2,17,1,0,2,5,0,2
3509,0.6538461538461539,Pants,0.42500000000000004,Pennsylvania,M,Gray,Fall,0.8800000000000001,No,Standard,No,No,0.9795918367346937,Bank Transfer,Weekly,1,0,1,0,0,13,37,1,7,0,0,0,4,0,6
3510,0.6153846153846154,T-shirt,0.025000000000000022,Ohio,L,Brown,Winter,0.72,No,Next Day Air,No,No,0.8571428571428571,Venmo,Bi-Weekly,1,0,1,0,0,24,34,0,3,3,0,5,3,0,1
3511,0.5961538461538463,Sneakers,0.9500000000000002,Pennsylvania,S,Orange,Fall,0.9600000000000002,No,2-Day Shipping,No,No,0.26530612244897955,Venmo,Monthly,1,0,0,1,0,20,37,2,14,0,0,5,0,0,4
3512,0.980769230769231,Jewelry,0.7625,Mississippi,M,Blue,Summer,0.56,No,2-Day Shipping,No,No,0.4081632653061224,Credit Card,Every 3 Months,1,1,0,0,0,12,23,1,2,2,0,2,0,0,2
3513,0.34615384615384615,Shirt,0.32500000000000007,Kentucky,M,White,Fall,0.3600000000000001,No,Free Shipping,No,No,0.6122448979591836,Debit Card,Quarterly,1,0,1,0,0,16,16,1,23,0,0,3,2,0,5
3514,0.23076923076923084,Blouse,0.675,Alaska,XL,Charcoal,Spring,0.6800000000000002,No,Store Pickup,No,No,0.5714285714285714,Credit Card,Fortnightly,1,0,1,0,0,2,1,3,4,1,0,2,5,0,3
3515,0.13461538461538464,Sneakers,0.375,Georgia,XL,Gray,Winter,0.8800000000000001,No,Express,No,No,0.6326530612244897,Cash,Monthly,1,0,0,1,0,20,9,3,7,3,0,1,1,0,4
3516,0.019230769230769273,Dress,0.75,South Dakota,XL,Charcoal,Winter,0.6000000000000001,No,Next Day Air,No,No,0.3061224489795918,Debit Card,Bi-Weekly,1,0,1,0,0,5,40,3,4,3,0,3,3,0,1
3517,0.3076923076923077,Boots,0.45000000000000007,South Carolina,S,White,Summer,0.6000000000000001,No,Free Shipping,No,No,0.7551020408163265,PayPal,Bi-Weekly,1,0,0,1,0,3,39,2,23,2,0,4,2,0,1
3518,0.21153846153846156,Skirt,0.6125,Tennessee,M,Orange,Winter,0.2400000000000002,No,Next Day Air,No,No,0.673469387755102,Debit Card,Every 3 Months,1,0,1,0,0,19,41,1,14,3,0,3,3,0,2
3519,0.6153846153846154,Shirt,0.9625000000000001,Colorado,M,Black,Spring,0.6800000000000002,No,Standard,No,No,0.5918367346938774,PayPal,Quarterly,1,0,1,0,0,16,5,1,1,1,0,4,4,0,5
3520,0.25,Shorts,0.5750000000000001,Wisconsin,M,White,Winter,0.4800000000000002,No,Next Day Air,No,No,0.26530612244897955,Bank Transfer,Fortnightly,1,0,1,0,0,18,48,1,23,3,0,0,3,0,3
3521,0.4423076923076924,Hat,0.625,Georgia,S,Brown,Spring,0.2400000000000002,No,Express,No,No,0.6530612244897959,Bank Transfer,Monthly,1,1,0,0,0,8,9,2,3,1,0,0,1,0,4
3522,0.6538461538461539,Shoes,0.375,Maryland,M,Pink,Winter,0.4800000000000002,No,Store Pickup,No,No,0.693877551020408,Venmo,Weekly,1,0,0,1,0,17,19,1,16,3,0,5,5,0,6
3523,0.17307692307692313,Pants,0.8125,New Jersey,M,Yellow,Spring,0.28000000000000025,No,Store Pickup,No,No,0.24489795918367344,Cash,Quarterly,1,0,1,0,0,13,29,1,24,1,0,1,5,0,5
3524,0.5961538461538463,Backpack,0.48750000000000004,Nevada,M,Cyan,Summer,0.11999999999999988,No,Standard,No,No,0.5918367346938774,Cash,Fortnightly,1,1,0,0,0,0,27,1,5,2,0,1,4,0,3
3525,0.980769230769231,Pants,0.675,Michigan,L,Silver,Summer,0.15999999999999992,No,Free Shipping,No,No,0.5918367346938774,Credit Card,Monthly,1,0,1,0,0,13,21,0,19,2,0,2,2,0,4
3526,0.5192307692307693,Sunglasses,0.22500000000000003,Wyoming,L,Olive,Winter,0.40000000000000013,No,Standard,No,No,0.9387755102040816,Bank Transfer,Annually,1,1,0,0,0,22,49,0,13,3,0,0,4,0,0
3527,0.03846153846153849,Sweater,0.9875,Massachusetts,M,Olive,Spring,0.52,No,Express,No,No,0.0,PayPal,Every 3 Months,1,0,1,0,0,23,20,1,13,1,0,4,1,0,2
3528,0.13461538461538464,Blouse,0.9625000000000001,Washington,S,Charcoal,Spring,0.8800000000000001,No,Free Shipping,No,No,0.0,Cash,Weekly,1,0,1,0,0,2,46,2,4,1,0,1,2,0,6
3529,0.3846153846153847,Scarf,0.5875,Maine,L,Gray,Summer,0.8,No,Free Shipping,No,No,0.6530612244897959,PayPal,Annually,1,1,0,0,0,15,18,0,7,2,0,4,2,0,0
3530,0.7115384615384616,T-shirt,0.0,Montana,S,Maroon,Winter,0.56,No,Next Day Air,No,No,0.8571428571428571,Bank Transfer,Weekly,1,0,1,0,0,24,25,2,12,3,0,0,3,0,6
3531,0.8461538461538461,Sunglasses,0.3125,Oklahoma,L,Black,Spring,0.3600000000000001,No,Express,No,No,0.7346938775510203,PayPal,Weekly,1,1,0,0,0,22,35,0,1,1,0,4,1,0,6
3532,0.6923076923076924,Shoes,0.4,North Dakota,XL,Violet,Winter,0.8399999999999999,No,2-Day Shipping,No,No,0.44897959183673464,Cash,Quarterly,1,0,0,1,0,17,33,3,22,3,0,1,0,0,5
3533,0.826923076923077,Pants,0.6000000000000001,Connecticut,L,Indigo,Fall,0.8399999999999999,No,Standard,No,No,0.22448979591836735,Credit Card,Annually,1,0,1,0,0,13,6,0,9,0,0,2,4,0,0
3534,0.6153846153846154,Sneakers,0.9750000000000001,Texas,L,Yellow,Fall,0.8800000000000001,No,Standard,No,No,0.5918367346938774,Venmo,Fortnightly,1,0,0,1,0,20,42,0,24,0,0,5,4,0,3
3535,0.9038461538461539,Shoes,0.7875000000000001,Delaware,M,Gray,Fall,0.28000000000000025,No,Express,No,No,0.12244897959183673,Cash,Weekly,1,0,0,1,0,17,7,1,7,0,0,1,1,0,6
3536,0.9615384615384616,Shorts,0.38750000000000007,Mississippi,M,Red,Summer,1.0,No,Express,No,No,0.38775510204081626,Debit Card,Monthly,1,0,1,0,0,18,23,1,18,2,0,3,1,0,4
3537,0.7115384615384616,Handbag,0.012500000000000011,Minnesota,L,Peach,Spring,0.8,No,Express,No,No,0.18367346938775508,Venmo,Monthly,1,1,0,0,0,7,22,0,15,1,0,5,1,0,4
3538,0.7500000000000001,Handbag,0.9000000000000001,Georgia,M,Gray,Spring,0.40000000000000013,No,Standard,No,No,0.7959183673469387,Credit Card,Every 3 Months,1,1,0,0,0,7,9,1,7,1,0,2,4,0,2
3539,0.730769230769231,Shoes,0.5375000000000001,Iowa,S,White,Spring,0.8,No,Store Pickup,No,No,0.4081632653061224,Venmo,Monthly,1,0,0,1,0,17,14,2,23,1,0,5,5,0,4
3540,0.21153846153846156,Jewelry,0.45000000000000007,New York,S,Green,Spring,0.28000000000000025,No,Express,No,No,0.32653061224489793,Credit Card,Bi-Weekly,1,1,0,0,0,12,31,2,8,1,0,2,1,0,1
3541,0.11538461538461542,Shorts,0.9375,Nevada,M,Magenta,Spring,0.8399999999999999,No,Free Shipping,No,No,0.08163265306122448,Bank Transfer,Weekly,1,0,1,0,0,18,27,1,11,1,0,0,2,0,6
3542,0.7884615384615384,Blouse,0.5750000000000001,Virginia,M,Olive,Winter,0.6000000000000001,No,Next Day Air,No,No,0.4285714285714285,PayPal,Annually,1,0,1,0,0,2,45,1,13,3,0,4,3,0,0
3543,0.8461538461538461,Coat,0.10000000000000003,Idaho,S,Olive,Spring,0.6800000000000002,No,Express,No,No,0.08163265306122448,Venmo,Weekly,1,0,0,0,1,4,11,2,13,1,0,5,1,0,6
3544,0.7692307692307693,Hat,0.7875000000000001,Colorado,M,Blue,Winter,0.6399999999999999,No,Standard,No,No,0.346938775510204,PayPal,Every 3 Months,1,1,0,0,0,8,5,1,2,3,0,4,4,0,2
3545,0.8846153846153847,Socks,0.4375,Wisconsin,XL,Charcoal,Fall,0.44000000000000017,No,2-Day Shipping,No,No,0.836734693877551,Cash,Every 3 Months,1,0,1,0,0,21,48,3,4,0,0,1,0,0,2
3546,0.576923076923077,Sandals,0.10000000000000003,Connecticut,M,Yellow,Spring,0.4800000000000002,No,2-Day Shipping,No,No,0.4285714285714285,Debit Card,Annually,1,0,0,1,0,14,6,1,24,1,0,3,0,0,0
3547,0.8076923076923078,Scarf,0.7375,Kansas,M,Violet,Summer,0.44000000000000017,No,Free Shipping,No,No,0.7346938775510203,Bank Transfer,Bi-Weekly,1,1,0,0,0,15,15,1,22,2,0,0,2,0,1
3548,0.6538461538461539,Scarf,0.1375,Pennsylvania,L,Magenta,Summer,0.52,No,Standard,No,No,0.44897959183673464,Credit Card,Annually,1,1,0,0,0,15,37,0,11,2,0,2,4,0,0
3549,0.8653846153846155,Blouse,0.21250000000000002,Utah,M,Red,Fall,0.20000000000000018,No,Standard,No,No,0.9387755102040816,Debit Card,Fortnightly,1,0,1,0,0,2,43,1,18,0,0,3,4,0,3
3550,0.5000000000000001,T-shirt,0.17500000000000004,Oregon,M,Cyan,Summer,0.3600000000000001,No,2-Day Shipping,No,No,0.2040816326530612,Bank Transfer,Fortnightly,1,0,1,0,0,24,36,1,5,2,0,0,0,0,3
3551,0.8653846153846155,Shoes,0.675,West Virginia,S,Orange,Winter,0.9199999999999999,No,Standard,No,No,0.6326530612244897,Cash,Weekly,1,0,0,1,0,17,47,2,14,3,0,1,4,0,6
3552,0.9230769230769232,Gloves,0.1375,Montana,L,Black,Spring,0.040000000000000036,No,Store Pickup,No,No,0.38775510204081626,Venmo,Weekly,1,1,0,0,0,6,25,0,1,1,0,5,5,0,6
3553,0.07692307692307698,Sunglasses,0.5750000000000001,Kentucky,M,Blue,Winter,0.15999999999999992,No,Next Day Air,No,No,0.04081632653061225,PayPal,Quarterly,1,1,0,0,0,22,16,1,2,3,0,4,3,0,5
3554,0.8461538461538461,Shoes,0.9875,Minnesota,M,Charcoal,Spring,0.9600000000000002,No,Free Shipping,No,No,0.6326530612244897,Bank Transfer,Weekly,1,0,0,1,0,17,22,1,4,1,0,0,2,0,6
3555,0.40384615384615385,Dress,0.4375,Louisiana,M,Indigo,Spring,1.0,No,Free Shipping,No,No,0.08163265306122448,Credit Card,Fortnightly,1,0,1,0,0,5,17,1,9,1,0,2,2,0,3
3556,0.13461538461538464,Blouse,0.03750000000000003,Delaware,L,Silver,Spring,0.8399999999999999,No,Next Day Air,No,No,0.8979591836734693,Cash,Quarterly,1,0,1,0,0,2,7,0,19,1,0,1,3,0,5
3557,1.0,Sweater,0.8500000000000001,Arizona,M,Brown,Fall,0.6800000000000002,No,Express,No,No,0.8571428571428571,Cash,Bi-Weekly,1,0,1,0,0,23,2,1,3,0,0,1,1,0,1
3558,0.6538461538461539,Jacket,0.07500000000000001,Nevada,M,Peach,Summer,0.9600000000000002,No,Next Day Air,No,No,0.0,PayPal,Every 3 Months,1,0,0,0,1,10,27,1,15,2,0,4,3,0,2
3559,0.9615384615384616,Backpack,0.925,Alaska,L,Magenta,Summer,0.9199999999999999,No,Standard,No,No,0.16326530612244897,Venmo,Quarterly,1,1,0,0,0,0,1,0,11,2,0,5,4,0,5
3560,0.0,Shorts,0.0625,Utah,M,Beige,Fall,0.20000000000000018,No,Next Day Air,No,No,0.24489795918367344,Venmo,Every 3 Months,1,0,1,0,0,18,43,1,0,0,0,5,3,0,2
3561,0.0,Socks,0.9500000000000002,Kansas,XL,Violet,Fall,0.40000000000000013,No,Express,No,No,0.08163265306122448,Credit Card,Annually,1,0,1,0,0,21,15,3,22,0,0,2,1,0,0
3562,0.8653846153846155,Sneakers,0.11250000000000004,North Carolina,L,Black,Spring,0.3600000000000001,No,Standard,No,No,0.7755102040816325,Credit Card,Fortnightly,1,0,0,1,0,20,32,0,1,1,0,2,4,0,3
3563,0.5576923076923077,Sneakers,0.2,Maryland,M,Cyan,Winter,0.3600000000000001,No,Free Shipping,No,No,0.12244897959183673,Bank Transfer,Weekly,1,0,0,1,0,20,19,1,5,3,0,0,2,0,6
3564,0.48076923076923084,Blouse,0.875,Maine,M,Green,Summer,0.9600000000000002,No,Standard,No,No,0.14285714285714285,Credit Card,Every 3 Months,1,0,1,0,0,2,18,1,8,2,0,2,4,0,2
3565,0.8076923076923078,Gloves,0.22500000000000003,Illinois,S,Brown,Summer,0.7600000000000002,No,Free Shipping,No,No,0.7959183673469387,Venmo,Annually,1,1,0,0,0,6,12,2,3,2,0,5,2,0,0
3566,0.5961538461538463,Handbag,0.4,Pennsylvania,S,Gray,Spring,0.6800000000000002,No,Store Pickup,No,No,0.693877551020408,PayPal,Monthly,1,1,0,0,0,7,37,2,7,1,0,4,5,0,4
3567,0.1923076923076924,Jeans,0.8500000000000001,Alaska,S,Orange,Spring,0.2400000000000002,No,Next Day Air,No,No,0.26530612244897955,Venmo,Monthly,1,0,1,0,0,11,1,2,14,1,0,5,3,0,4
3568,0.2692307692307693,Scarf,0.45000000000000007,New Mexico,S,Silver,Summer,0.6000000000000001,No,Next Day Air,No,No,0.510204081632653,Credit Card,Monthly,1,1,0,0,0,15,30,2,19,2,0,2,3,0,4
3569,0.21153846153846156,Sandals,0.6375000000000001,Arkansas,M,Purple,Spring,0.9199999999999999,No,Next Day Air,No,No,0.26530612244897955,PayPal,Quarterly,1,0,0,1,0,14,3,1,17,1,0,4,3,0,5
3570,0.326923076923077,Sandals,0.925,Alaska,M,Olive,Fall,0.32000000000000006,No,Express,No,No,0.16326530612244897,Bank Transfer,Fortnightly,1,0,0,1,0,14,1,1,13,0,0,0,1,0,3
3571,0.0961538461538462,Dress,0.9625000000000001,Louisiana,XL,Teal,Winter,0.8800000000000001,No,Standard,No,No,0.6326530612244897,Debit Card,Annually,1,0,1,0,0,5,17,3,20,3,0,3,4,0,0
3572,1.0,Skirt,0.08750000000000002,North Dakota,M,White,Summer,0.28000000000000025,No,Standard,No,No,0.28571428571428564,Bank Transfer,Every 3 Months,1,0,1,0,0,19,33,1,23,2,0,0,4,0,2
3573,0.0961538461538462,Shorts,0.10000000000000003,Rhode Island,M,Black,Spring,1.0,No,Standard,No,No,0.4897959183673469,Credit Card,Monthly,1,0,1,0,0,18,38,1,1,1,0,2,4,0,4
3574,0.48076923076923084,Jeans,0.5875,Connecticut,L,Maroon,Fall,0.9600000000000002,No,Free Shipping,No,No,0.5306122448979591,PayPal,Monthly,1,0,1,0,0,11,6,0,12,0,0,4,2,0,4
3575,0.21153846153846156,Socks,0.625,New York,M,Cyan,Fall,0.9600000000000002,No,Express,No,No,0.7755102040816325,Bank Transfer,Quarterly,1,0,1,0,0,21,31,1,5,0,0,0,1,0,5
3576,0.826923076923077,Coat,0.9375,Kentucky,M,Violet,Fall,0.4800000000000002,No,Express,No,No,0.9795918367346937,Venmo,Bi-Weekly,1,0,0,0,1,4,16,1,22,0,0,5,1,0,1
3577,0.21153846153846156,Boots,0.050000000000000044,Maine,L,Yellow,Spring,0.20000000000000018,No,Express,No,No,0.22448979591836735,Venmo,Bi-Weekly,1,0,0,1,0,3,18,0,24,1,0,5,1,0,1
3578,0.9230769230769232,Belt,0.1875,Missouri,S,Yellow,Winter,0.040000000000000036,No,Standard,No,No,0.24489795918367344,Bank Transfer,Weekly,1,1,0,0,0,1,24,2,24,3,0,0,4,0,6
3579,0.5384615384615385,Shoes,0.025000000000000022,Georgia,L,Olive,Winter,0.040000000000000036,No,Standard,No,No,0.4285714285714285,Bank Transfer,Quarterly,1,0,0,1,0,17,9,0,13,3,0,0,4,0,5
3580,0.3076923076923077,Scarf,0.5750000000000001,Arizona,L,Olive,Fall,0.9199999999999999,No,Standard,No,No,0.36734693877551017,Credit Card,Every 3 Months,1,1,0,0,0,15,2,0,13,0,0,2,4,0,2
3581,0.6346153846153847,Blouse,0.7875000000000001,New Hampshire,M,Magenta,Summer,0.28000000000000025,No,2-Day Shipping,No,No,0.04081632653061225,Cash,Bi-Weekly,1,0,1,0,0,2,28,1,11,2,0,1,0,0,1
3582,0.15384615384615385,Dress,0.9375,Georgia,M,Orange,Fall,0.9600000000000002,No,Next Day Air,No,No,1.0,Credit Card,Weekly,1,0,1,0,0,5,9,1,14,0,0,2,3,0,6
3583,0.0961538461538462,Shorts,0.26250000000000007,California,S,Beige,Summer,0.3600000000000001,No,2-Day Shipping,No,No,0.28571428571428564,PayPal,Annually,1,0,1,0,0,18,4,2,0,2,0,4,0,0,0
